Name,Price,Relative Price,Units,Supermarket,Link,Image
Tesco Ready To Eat Honey Hot Smoked Salmon Fillets 180g,5.75,31.9,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317531217,https://digitalcontent.api.tesco.com/v2/media/ghs/f91e782a-a969-4d76-b3a5-d560f1d98c4e/ae5b985b-5f8b-48ff-ab34-212d5a35916d.jpeg?h=225&w=225
Tesco Salmon & Cheddar En Croute 450G,5.5,12.22,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314707456,https://digitalcontent.api.tesco.com/v2/media/ghs/cec7ffb5-45a6-46a1-b5e3-cdd46989529f/1040c4bb-ab5b-4505-87b8-5ff1f4fbc9f3.jpeg?h=225&w=225
Tesco Grated Mozzarella and Cheese Mix 250g,2.75,11.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317870636,https://digitalcontent.api.tesco.com/v2/media/ghs/193a6b70-ca9e-43e9-b1ef-05487f27a57e/7a8a9a09-4c02-4ff8-b35b-399af3109ee0.jpeg?h=225&w=225
Tesco Finest 2 Scottish Salmon Fillets 260g,6.6,25.38,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314847192,https://digitalcontent.api.tesco.com/v2/media/ghs/a30f3641-fa86-42cb-a004-161e56811acb/4fa80b53-f7d7-49b4-9c92-cf4c51d5aade.jpeg?h=225&w=225
Cathedral City Mature Grated Cheddar Cheese 320G,3.5,10.94,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/277968904,https://digitalcontent.api.tesco.com/v2/media/ghs/7f70e6b0-9351-4d04-afbe-2e55e479b12e/2652429e-c629-45f7-990c-8a3c890c99f1.jpeg?h=225&w=225
Tesco Finest Pink Lady Apple 4 Pack,3.0,0.75,per_unit,Tesco,https://www.tesco.com/groceries/en-GB/products/313845316,https://digitalcontent.api.tesco.com/v2/media/ghs/fb0f3cee-5ad7-4310-8170-cc0a4c52b064/fb2cf96e-21eb-4281-bb49-41538945a6c8.jpeg?h=225&w=225
Cathedral City High Protein Half Fat Grated Mature Cheddar Cheese 180g,2.55,14.17,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317193147,https://digitalcontent.api.tesco.com/v2/media/ghs/55425f61-02e5-4e24-a1db-caebf2b6f5e3/4c3599cb-7fb4-4e8a-a477-08a001e2752a_1447384285.jpeg?h=225&w=225
Tesco Taste Discoveries Flavours of Japan Soy & Mirin Salmon Fillets 255g,7.0,27.45,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/318272605,https://digitalcontent.api.tesco.com/v2/media/ghs/4b1dd8bc-7450-4c78-9548-e35cab716c4c/11e17dee-8ce5-4ad6-ba12-2c24bab59a35.jpeg?h=225&w=225
Tesco Grated Four Cheese 250g,2.75,11.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317297474,https://digitalcontent.api.tesco.com/v2/media/ghs/50dbec69-0a21-4bb4-8a76-18640d503344/f7201779-5275-405d-8b19-827ebb46441c_2064158258.jpeg?h=225&w=225
Tesco Chilli Cheese Mix 250g,2.75,11.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317659818,https://digitalcontent.api.tesco.com/v2/media/ghs-mktg/b0b04216-fa73-466d-a9d7-c9fcfa1ce9b3/no-image.jpeg
Creamfields Grated Mozzarella 500g,2.99,5.98,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/318083604,https://digitalcontent.api.tesco.com/v2/media/ghs/aded7889-c0a4-4503-99f2-55f7efe30383/3160d051-6d30-4ddc-8dd4-dad480c7f0cf.jpeg?h=225&w=225
Tesco Finest Scottish Gravadlax Smoked Salmon 140G,5.6,40.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/313388494,https://digitalcontent.api.tesco.com/v2/media/ghs/3782fe02-1f2b-4d31-b357-5f968176c184/dc5982c1-3205-44af-a531-aeaf0bbbf396.jpeg?h=225&w=225
The Real Seafood Co. Smoked Salmon 100G,3.5,35.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/313756329,https://digitalcontent.api.tesco.com/v2/media/ghs/2f64aea9-2a79-4b7c-83da-19d4c2a38964/3599dd09-70db-46fd-ade8-0aa38e362660.jpeg?h=225&w=225
Tesco Finest 12 Scottish Smoked Salmon Canapes 120g,5.0,41.7,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317047569,https://digitalcontent.api.tesco.com/v2/media/ghs/6376141a-9d4b-4d8d-a7c9-55baf6b553a9/83ee8aa1-730e-46ae-bb87-34c06f69999d.jpeg?h=225&w=225
Tesco Finest Intense and Mesquite Scottish Smoked Salmon 100g,4.6,46.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317406462,https://digitalcontent.api.tesco.com/v2/media/ghs/4944ba30-4e3e-4da2-9880-7c049062782e/a074df65-e6b1-4ea9-8092-57957d458144.jpeg?h=225&w=225
Tesco Mangetout 180g,1.4,7.78,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315445602,https://digitalcontent.api.tesco.com/v2/media/ghs/c181c866-b660-4def-a251-e5ce451cddf4/4e388112-873a-4201-bd91-9ec81f880132.jpeg?h=225&w=225
Tesco Finest Scottish Smoked Salmon 50g,2.5,50.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314713638,https://digitalcontent.api.tesco.com/v2/media/ghs/0968de62-abb3-4e11-bf2e-27224a73f6db/d80432fc-255b-4c3c-a6fc-ef12f317785b.jpeg?h=225&w=225
Tesco Sugarsnap Peas 180g,1.2,6.67,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315449673,https://digitalcontent.api.tesco.com/v2/media/ghs/262a7ab1-f4de-4153-bd85-06b447ddf6e8/5e781b5d-148a-4a2f-9d37-44aa2f25afde.jpeg?h=225&w=225
Tesco Finest 20 British Pork Chipolatas 625G,5.0,8.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/304399805,https://digitalcontent.api.tesco.com/v2/media/ghs/17babe57-c8c8-4cad-9d38-60154c4b8034/14f18752-e901-4eb3-bcaf-ee8270d74641.jpeg?h=225&w=225
Tesco Finest Medjool Dates 500g,5.0,10.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314693741,https://digitalcontent.api.tesco.com/v2/media/ghs/c00fadb7-08ed-48ba-bab8-87871193d38c/ac7220c3-db99-4576-a78e-c70636429998_1099617928.jpeg?h=225&w=225
Root & Soul Roasted Beetroot & Red Onion Tart Tatin In a Balsamic Glaze 400g,7.5,18.75,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317552034,https://digitalcontent.api.tesco.com/v2/media/ghs/08e94bf9-5338-4897-bfb4-b3cd912ae203/e3db8f74-2020-4c0d-986d-9cfcbd92b14d.jpeg?h=225&w=225
Heck 10 Pork Chipolatas 340G,3.25,9.56,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/303718051,https://digitalcontent.api.tesco.com/v2/media/ghs/33e7547c-59e6-477d-9b33-3115495a3878/6154edc1-ff7a-41fc-8368-c859d193294e.jpeg?h=225&w=225
Kirsty's Beef Lasagne 400G,3.5,8.75,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/306655937,https://digitalcontent.api.tesco.com/v2/media/ghs/c85be882-3ee3-4a89-8f1a-f4f7b2d229c6/2f333293-9cfb-4070-91bc-a14cc02dd91c.jpeg?h=225&w=225
Tesco Chinese Style Salt & Pepper Chips 400g,3.0,7.5,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315572232,https://digitalcontent.api.tesco.com/v2/media/ghs/e315f09c-ebda-41fa-a6f5-78db9dd017f9/0fa6578c-112a-4ffa-bfaf-c9c2cf64edde.jpeg?h=225&w=225
Meatless Farm Beef Bolognese Style Ravioli 200g,3.25,16.2,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317424181,https://digitalcontent.api.tesco.com/v2/media/ghs/1da7bee3-6ab5-4ee8-999d-c950a96ec7b1/5c4c53ec-cb4f-43f6-a873-e22abecdc560.jpeg?h=225&w=225
Meatless Farm Chicken & Bacon Style Ravioli 200g,3.25,16.2,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317640961,https://digitalcontent.api.tesco.com/v2/media/ghs/8612f397-51d4-4ea1-9268-3b5294ebbe7e/32fe5d05-f325-4935-beaf-588232b86ed9.jpeg?h=225&w=225
Root & Soul Paprika roasted butternut squash with a cannellini bean & white wine stew 380g,4.25,11.18,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/316308159,https://digitalcontent.api.tesco.com/v2/media/ghs/9e5ef8b2-61b4-4b8d-97f4-0d494c7ec3c6/b0b7dce0-f1ed-4f9f-b91b-28f80081a064.jpeg?h=225&w=225
Naked Gold Machine Super Smoothie 300Ml,2.6,8.7,per_litre,Tesco,https://www.tesco.com/groceries/en-GB/products/312828108,https://digitalcontent.api.tesco.com/v2/media/ghs/f178ce84-71cc-4259-8d0f-72a63bc3437a/45883292-cb7d-4128-8db8-04822a55ca2a.jpeg?h=225&w=225
Tesco Finest Triple Cook Chips with Cornish Sea Salt 400g,3.0,7.5,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317294978,https://digitalcontent.api.tesco.com/v2/media/ghs/d50f62ee-972e-42c5-bd94-38cdbd17afa1/48c1372a-7dca-4143-979a-f240865d8078.jpeg?h=225&w=225
Tesco Frites 300g,2.5,8.33,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/316658130,https://digitalcontent.api.tesco.com/v2/media/ghs/47a4a9b8-1d0f-4419-9e54-e35a6e27ebe3/6cf27bfe-1ffb-411f-b97d-dd872d0b00db.jpeg?h=225&w=225
Date Me Deglet Nour Dates 200g,1.25,6.25,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/316558951,https://digitalcontent.api.tesco.com/v2/media/ghs/386a32ba-e20a-47f8-8fba-eb6ef9c47802/88ff9874-815e-4b8a-b53d-a2ce503d5b65_285205703.jpeg?h=225&w=225
Tesco Potato Croquettes 220g,2.0,9.09,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317652209,https://digitalcontent.api.tesco.com/v2/media/ghs/028f4f74-951e-4d19-9ab7-6a8bf73e3a7a/c8265eaf-095f-493f-87f7-d066af09ffb1.jpeg?h=225&w=225
Juice Burst Orange Juice Drink 400ml,1.95,4.9,per_litre,Tesco,https://www.tesco.com/groceries/en-GB/products/316637005,https://digitalcontent.api.tesco.com/v2/media/ghs/01e8ae55-3706-4676-a764-03008065ad73/e30ab6fe-a49f-4c3d-8cf8-5626449bf86d_1184858391.jpeg?h=225&w=225
Tesco Oven Chips 450g,2.5,5.56,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317652866,https://digitalcontent.api.tesco.com/v2/media/ghs/63ff8c16-fd4c-4b79-9f63-7e0ea00726c3/b8101fc6-10a1-493b-99f6-349c094095d2.jpeg?h=225&w=225
Tesco Finest Golden-Baked Potato Dauphinoise 400g,3.0,7.5,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317404867,https://digitalcontent.api.tesco.com/v2/media/ghs/2ff188b2-65ca-42fb-9138-4568a410742f/d2a485d3-5bab-41c6-bd59-789c73382635.jpeg?h=225&w=225
Tesco Potato Gratin 400g,2.5,6.25,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/316925338,https://digitalcontent.api.tesco.com/v2/media/ghs/af5568f2-77e5-4377-90f5-8e4f03032657/32b2ee89-397b-4ebc-863e-51346ed9d25c.jpeg?h=225&w=225
The Real Greek Seasoned Fries 300g,3.75,12.5,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/316534023,https://digitalcontent.api.tesco.com/v2/media/ghs/7f8a1b71-e5aa-46f9-857a-1b73ea675605/54e4c02c-9b7f-41db-ac5b-05404d0d94fb.jpeg?h=225&w=225
Riverway Foods 10 British Pork Sausages 568G,4.5,7.92,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/312982926,https://digitalcontent.api.tesco.com/v2/media/ghs/b3afeb47-6c9e-4a36-836e-eb355a3ccf88/049720a2-355f-4c9e-a60a-126d4c382982.jpeg?h=225&w=225
Tesco Finest Tomato & Mascarpone & Basil Risotto 400G,4.5,11.25,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/312988396,https://digitalcontent.api.tesco.com/v2/media/ghs/751d3e0e-b065-46ef-bf0c-e9cec7c4a529/29de9e64-40a8-4e57-8b8e-f9a6d097ef7d.jpeg?h=225&w=225
Tesco Finest Sausage & Mash 400G,4.5,11.25,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/313618839,https://digitalcontent.api.tesco.com/v2/media/ghs/30251bca-582b-4960-b7b7-fea00f85be0d/17757563-9799-49e1-81c0-0b730a744c19.jpeg?h=225&w=225
"Tesco Finest 4 Pork, Bramley Apple & Kentish Cider Sausages 440g",4.0,9.09,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315846139,https://digitalcontent.api.tesco.com/v2/media/ghs/5960dd8c-f4ff-4da4-ab4d-dd0186011b22/85e11d37-8cdd-4d50-963f-391f7fe8791c.jpeg?h=225&w=225
"Tesco Finest 4 Pork, Coastal Cheddar & Confit Onion Sausages 440g",4.0,9.09,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/316068488,https://digitalcontent.api.tesco.com/v2/media/ghs/e241ecc1-2257-454d-94e7-c1dfd3cdeea4/fc5baf6f-c0e1-4660-a1f0-dd48f30fc9d6.jpeg?h=225&w=225
"Tesco Finest 4 Pork, Fennel & Chilli Sausages 440g",4.0,9.09,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315739998,https://digitalcontent.api.tesco.com/v2/media/ghs/b6cf09c6-d7a1-48eb-8b0a-10acf5894ee2/7bf9a6c4-8adb-4d04-af02-9f1c35b5eb8e.jpeg?h=225&w=225
Tesco Finest 2 Cumberland Sausage Swirls 360g,4.0,11.11,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315588974,https://digitalcontent.api.tesco.com/v2/media/ghs/9cd55b1d-8739-43cb-97f2-5408bfca4092/f46a661e-4c66-49dc-9fbf-16e67c70ca6f.jpeg?h=225&w=225
Tesco Chicken Roast Dinner 400g,3.95,9.88,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317553718,https://digitalcontent.api.tesco.com/v2/media/ghs/5d3e2814-815e-4c16-914c-d51f3fe863a8/6e7fffb9-2166-44fe-a3e5-d03d2d8abb2c.jpeg?h=225&w=225
Porky Whites 6 Traditional Pork Sausages 400G,2.9,7.25,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/313737174,https://digitalcontent.api.tesco.com/v2/media/ghs/e9670845-b55d-4f16-98b1-6fe9e7f1c9cd/176e5141-c93f-482f-99aa-109ee7de8fc1.jpeg?h=225&w=225
Tesco Finest Chicken Madeira & Mushroom Rice 400G,4.5,11.25,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/313003607,https://digitalcontent.api.tesco.com/v2/media/ghs/3ba46ac3-c100-4d90-833f-ae5c4eef5e4c/63c6d614-db41-414d-8838-4700ef2a72dc.jpeg?h=225&w=225
Tesco Finest Smoked Haddock Risotto 395G,4.5,11.39,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/312985217,https://digitalcontent.api.tesco.com/v2/media/ghs/ab339792-5633-40df-8ee2-d43add89dc5a/fb31acc7-79bd-4878-b1f7-8c4fc6a16f2f.jpeg?h=225&w=225
Tesco Finest 4 Signature Pork Sausages 440g,4.0,9.09,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/316060698,https://digitalcontent.api.tesco.com/v2/media/ghs/ca0dfa5e-7fcf-41a0-85e1-4abc2cf34765/1a209795-2818-4595-ac0e-588b2e76c263.jpeg?h=225&w=225
Tesco Finest Bourbon Pulled Beef With Creamy Mash 400G,4.5,0.01,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/312709342,https://digitalcontent.api.tesco.com/v2/media/ghs/eb6f4b37-24ea-43e0-ab59-72fb39d92bd9/5d81eaeb-e2e8-4c28-90cf-adff354b84bb.jpeg?h=225&w=225
Tesco Finest 8 Signature Pigs in Blankets 336g,4.5,13.39,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317182293,https://digitalcontent.api.tesco.com/v2/media/ghs/adc2cb98-a115-443d-ab70-662622643433/8cf80825-470a-4452-b593-781325769771.jpeg?h=225&w=225
Richmond Extra Tasty 6 Caramelised Red Onion Pork Sausages 400g,2.75,6.88,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317741450,https://digitalcontent.api.tesco.com/v2/media/ghs/6510b749-35bf-459d-ae0c-d395801a76c3/e485245a-2ff4-4605-a213-871ff2a3ec0b.jpeg?h=225&w=225
Richmond Extra Tasty 6 Signature Pork Sausages 400g,2.75,6.88,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317738967,https://digitalcontent.api.tesco.com/v2/media/ghs/cf606c2b-720a-4d5b-9196-30ed2bd04fb3/980ff5d3-46ff-4f86-a9e7-c52a66aa29f4.jpeg?h=225&w=225
Richmond Ready Baked Pork Sausages 264g,2.5,9.47,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/316418328,https://digitalcontent.api.tesco.com/v2/media/ghs/a24173fa-6968-4d8b-a42e-58aa5a1a2aa2/e26baa01-0bd9-4cec-84bd-b217cffd02bd.jpeg?h=225&w=225
Hearty Food Company Cottage Pie 400g,2.2,5.5,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317556220,https://digitalcontent.api.tesco.com/v2/media/ghs/d278ba01-0d55-4b24-bb7e-719f4f7a5b6d/756f71f6-e878-4f36-a679-5cc779c5ab52.jpeg?h=225&w=225
Tesco Lemon and Herb Chicken With Baby Roast Potatoes 400g,3.25,8.12,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317537813,https://digitalcontent.api.tesco.com/v2/media/ghs/d8fe8612-0173-4376-a4c3-fb7ea347e23b/ec5ad42b-accf-49e9-8c4e-7bba2477048f.jpeg?h=225&w=225
Tesco Finest Beef Stroganoff With Rice 400G,4.5,11.25,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/313011036,https://digitalcontent.api.tesco.com/v2/media/ghs/d5846cef-e431-4678-8eee-12c313738a9a/6d1a59fc-e287-44ed-9c20-6669ff623613.jpeg?h=225&w=225
Tesco Finest Beef Chianti & Rosemary Potatoes 400G,4.5,11.25,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/313002767,https://digitalcontent.api.tesco.com/v2/media/ghs/4450d17c-319f-4161-accf-fc3cb1630830/7d19171e-3734-4659-a7bc-27d6f2e3a83c.jpeg?h=225&w=225
Tesco Hunters Chicken with Potato Wedges 400g,3.25,8.12,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317533725,https://digitalcontent.api.tesco.com/v2/media/ghs/34bfa979-1e5a-4530-aa50-661d62d71e4e/da904811-9538-4853-b566-d48b486f9e9a.jpeg?h=225&w=225
"Tesco Finest 6 Pork, Honey & Wholegrain Mustard Sausages 400g",3.25,8.12,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315956343,https://digitalcontent.api.tesco.com/v2/media/ghs/a1dd0b0f-7bce-4686-9223-73a69d72ea3e/856bb8a8-8817-4330-8684-5f0b73cab573.jpeg?h=225&w=225
Jingold Red Flesh Kiwi 3pk,2.0,0.67,per_unit,Tesco,https://www.tesco.com/groceries/en-GB/products/320677717,https://digitalcontent.api.tesco.com/v2/media/ghs/bc2ff9bd-acb4-4305-ae51-1cd3f5fd5d91/5a19cc5c-411c-4743-b73d-8a181534db4c.jpeg?h=225&w=225
Zespri SunGold Kiwi 4pk,2.5,0.62,per_unit,Tesco,https://www.tesco.com/groceries/en-GB/products/317057528,https://digitalcontent.api.tesco.com/v2/media/ghs/684d2a85-1f1d-4f91-8f19-6b91bae9a699/ca541c44-96c6-4e8c-9142-478127bda0ee.jpeg?h=225&w=225
Wall's 2 Classic Scotch Eggs 226g,2.0,8.8,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/313733190,https://digitalcontent.api.tesco.com/v2/media/ghs/0c5e3184-d713-460e-8214-5607e9d20763/57add5dc-11e5-40c4-9f5d-867dc4b9a471.jpeg?h=225&w=225
Tesco Kiwi Fruits 6 Pack,1.19,0.2,per_unit,Tesco,https://www.tesco.com/groceries/en-GB/products/250317358,https://digitalcontent.api.tesco.com/v2/media/ghs/eaa77e80-af36-419f-b45c-3e36e919e1c1/b0f22497-cff1-4189-87d3-f120313dcf48_1581651516.jpeg?h=225&w=225
Tesco Finest Mixed Olive Focaccia 285g,3.5,12.3,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/316305807,https://digitalcontent.api.tesco.com/v2/media/ghs/d6c62d57-4bd6-47b8-b389-1aa9da48a61b/a5073c3b-20f9-428f-985e-3149259ea5c6.jpeg?h=225&w=225
Tesco Finest 8 Macarons 90G,4.1,45.6,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/313360682,https://digitalcontent.api.tesco.com/v2/media/ghs/64d67a45-1818-4373-94d2-644577a9e425/59ca8a8b-d357-4759-90b9-c4e03b618dd4.jpeg?h=225&w=225
Tesco Finest Sunsoaked Tomato & Mozzarella Focaccia 305g,3.5,11.5,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/316444642,https://digitalcontent.api.tesco.com/v2/media/ghs/1387ba16-efdf-4794-91b5-1fa104881249/bd44301b-6a84-4b7a-bc87-c08de4676011.jpeg?h=225&w=225
Tesco Chocolate Cake 375G,3.5,9.3,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/313849001,https://digitalcontent.api.tesco.com/v2/media/ghs/73939da5-4a7a-45c6-95fa-dcac6797e41c/0ba4d5b5-f3f9-415c-96be-d080fe22a529.jpeg?h=225&w=225
Cathedral City High Protein Half Fat Mature Cheddar Cheese 300g,3.75,12.5,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317859697,https://digitalcontent.api.tesco.com/v2/media/ghs/3993e779-e38b-4605-97a8-1e393b95cb26/ad5b16a1-0bc8-4995-94e7-c76a7aaf90da_1528649458.jpeg?h=225&w=225
Tesco Piri Piri Half Chicken 880G,5.95,6.76,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314325556,https://digitalcontent.api.tesco.com/v2/media/ghs/80414b76-2757-4094-a38a-8871a8c913c9/bd433276-5f17-423e-adf6-f52f21823972_1168668607.jpeg?h=225&w=225
Cathedral City Minis Extra Mature Cheddar Cheese 6x20g,2.1,17.5,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315248317,https://digitalcontent.api.tesco.com/v2/media/ghs/1c62fe7a-6f11-4499-aa4a-10d8d885e224/24bc03f4-9089-49c5-865f-634863c3baff_1014709035.jpeg?h=225&w=225
Creamfields Mild Cheddar 900g,4.99,5.54,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314315568,https://digitalcontent.api.tesco.com/v2/media/ghs/b89c4f45-6e94-4e03-82c4-43410c00f05c/2e4e5f44-715b-4640-adeb-c4b44a50b2ba_1241875096.jpeg?h=225&w=225
The Real Greek Houmous 200g,2.25,11.2,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/316789677,https://digitalcontent.api.tesco.com/v2/media/ghs/3c0d7ed0-1bdd-4a2e-9fbf-0840d56482bf/3c85407e-5c06-4848-a430-31fab94b02d4.jpeg?h=225&w=225
Tesco 2 Cream & Strawberry Jam Doughnuts,1.75,0.88,per_unit,Tesco,https://www.tesco.com/groceries/en-GB/products/315980561,https://digitalcontent.api.tesco.com/v2/media/ghs/d7b82f03-e197-4d34-9ce8-d161a40f86d9/68d498ce-299f-4ddc-b9d3-bf5ca7be7881.jpeg?h=225&w=225
Tesco Mini Roast Chicken Dinner 458G,4.5,9.82,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314946541,https://digitalcontent.api.tesco.com/v2/media/ghs/a16791b8-c020-4426-8098-7ac6a884c5de/8fb9b1ca-d736-4d7a-9b2e-8d458c6a2a8c.jpeg?h=225&w=225
Pizza Express Garlic & Mozzarella Flatbread 290G,3.5,12.1,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/313180399,https://digitalcontent.api.tesco.com/v2/media/ghs/a4574b67-1374-4d48-ae12-c0da00fdc25a/a2cb888d-74b6-42fe-9d92-72519458f915.jpeg?h=225&w=225
The Delicious Dessert Company Blonde Chocolate Éclairs 2pk,2.6,1.3,per_unit,Tesco,https://www.tesco.com/groceries/en-GB/products/315375984,https://digitalcontent.api.tesco.com/v2/media/ghs/50947308-ce4c-4362-bdc4-0914e2cd546f/a6808ae6-d1cf-4f1b-96a6-c2d373de2b97.jpeg?h=225&w=225
Tesco 2 Belgian Chocolate Eclairs,1.75,0.88,per_unit,Tesco,https://www.tesco.com/groceries/en-GB/products/315841467,https://digitalcontent.api.tesco.com/v2/media/ghs/17b2d877-b805-4b8a-b7ed-d86944e1100f/120af279-2650-4de7-9ba5-5dacd2b36ef2.jpeg?h=225&w=225
Tesco Jalapeno & Red Pepper Houmous 182G,1.25,6.9,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/281109045,https://digitalcontent.api.tesco.com/v2/media/ghs/f7baf5f8-28ab-40a3-8eee-4ffe2249c798/eed15e9b-ade2-463e-95e7-dd2321ce1319.jpeg?h=225&w=225
Ms Molly's 2 Belgian Chocolate Eclairs,0.75,0.38,per_unit,Tesco,https://www.tesco.com/groceries/en-GB/products/316074313,https://digitalcontent.api.tesco.com/v2/media/ghs/2d3661e4-76d8-479d-bb76-42674d48874e/2c6c1f8f-e6c3-485f-8789-83597dc22da3.jpeg?h=225&w=225
Ms Molly's 2 Strawberry Jam Doughnuts,0.75,0.38,per_unit,Tesco,https://www.tesco.com/groceries/en-GB/products/315757544,https://digitalcontent.api.tesco.com/v2/media/ghs/b7030b5d-2bd9-4a6e-a41f-82e3f113aebe/02b9a882-7272-4285-8185-2c4616c8f150.jpeg?h=225&w=225
Bertolli Vegetable Fat Spread With Olive Oil 1Kg,5.0,5.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/306657941,https://digitalcontent.api.tesco.com/v2/media/ghs/5b68c28d-8db0-4626-9df8-15101964a70d/c85e17f3-1c55-4c22-b372-0d7386ce9ad6_1350338543.jpeg?h=225&w=225
Saint Agaune Saucisson 200G,5.25,26.2,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/313186583,https://digitalcontent.api.tesco.com/v2/media/ghs/ff3f718c-f441-4943-847a-beebffabd6ea/7b019742-3e52-49e9-92db-ed8d6cb9b047_680153923.jpeg?h=225&w=225
